sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime_math,studytime_math,failures_math,schoolsup_math,famsup_math,paid_math,activities_math,nursery,higher_math,internet,romantic_math,famrel_math,freetime_math,goout_math,Dalc_math,Walc_math,health_math,absences_math,G1_math,G2_math,G3_math,traveltime_port,studytime_port,failures_port,schoolsup_port,famsup_port,paid_port,activities_port,higher_port,romantic_port,famrel_port,freetime_port,goout_port,Dalc_port,Walc_port,health_port,absences_port,G1_port,G2_port,G3_port,school_GP,school_MS,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_math_father,guardian_math_mother,guardian_math_other,guardian_port_father,guardian_port_mother,guardian_port_other,avg_grade_math,avg_grade_port,grade_gain_math,grade_gain_port,grade_std_math,grade_std_port,support_score_math,support_score_port,avg_studytime,avg_traveltime,avg_alcohol_use,avg_famrel
1,15,1,0,1,2,2,1,4,0,,,,1,1,1,1,0,4,3,4,1,1,4,0.08937684778068994,0.04148058619996553,0.5977619990134118,0.7717338717521275,1,4,0,,,,1,1,0,4,3,4,1,1,4,-0.3414146992322103,-0.4357562748745463,-0.09663668378633711,-0.1753162429044022,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.47032548565516824,-0.23590306718842854,0.730253285552162,0.2604400319701441,0.38144136373446863,0.17749252582172628,0.0,0.0,4.0,1.0,1.0,4.0
0,15,0,1,1,1,1,2,4,1,,,,1,1,1,1,0,3,1,2,1,1,1,-0.4358840114842877,-1.1544125404707415,-0.18603119420097036,-0.08276566160819926,2,4,0,,,,1,1,0,3,1,2,1,1,1,0.06678691299534632,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.47440313209330376,0.2737472639059724,1.0716468788625422,-0.18294263011750614,0.5911645618326524,0.09643853206031408,0.0,0.0,4.0,2.0,1.0,3.0
1,16,0,1,1,4,3,2,1,0,,,,1,0,1,1,0,3,3,3,1,1,4,-0.4358840114842877,0.04148058619996553,1.1202907944896665,0.9853587550922093,2,1,0,,,,1,1,0,3,3,3,1,1,4,0.47498852522290297,-1.219092260766672,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.7157100452606139,-0.7455533982828294,0.9438781688922437,0.7038226940577943,0.5877845578210609,0.41014796563547873,0.0,0.0,1.0,2.0,1.0,3.0
0,16,1,1,1,2,1,1,2,0,,,,0,1,1,0,1,4,3,5,1,1,5,-0.4358840114842877,-0.8554392588030648,-0.4472955919390978,-0.08276566160819926,1,2,0,,,,0,1,1,4,3,5,1,1,5,-0.7496163114597669,0.3475797110175795,-0.09663668378633711,-0.1753162429044022,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.4618335041167873,0.025208928108946732,0.7726735971948655,-0.5228959539219817,0.38654189309617915,0.28193937204760333,0.0,0.0,2.0,1.0,1.0,4.0
0,16,1,1,1,4,4,1,1,0,,,,1,0,1,1,0,5,3,4,1,2,1,0.08937684778068994,0.04148058619996553,0.8590263967515392,0.7717338717521275,1,1,0,,,,1,1,0,5,3,4,1,2,1,0.06678691299534632,-0.04408828192848341,0.3090249998002643,0.16463708090007337,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.557413618234544,0.14319126625728476,0.730253285552162,0.20872536282855678,0.44893782018057726,0.1775308132623211,0.0,0.0,1.0,1.0,1.5,5.0
0,16,1,1,1,4,3,1,3,0,,,,0,1,1,1,0,5,3,5,1,1,3,-0.6985144411167765,-1.1544125404707415,-0.4472955919390978,-0.5100154282883627,1,3,0,,,,0,1,0,5,3,5,1,1,3,-0.3414146992322103,-0.04408828192848341,0.3090249998002643,0.16463708090007337,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.7039078535660673,0.14319126625728476,0.6443971121823788,0.20872536282855678,0.39140682053360865,0.1775308132623211,0.0,0.0,3.0,1.0,1.0,5.0
1,16,1,1,1,4,4,1,1,0,,,,1,1,1,1,0,4,5,5,5,5,4,1.1398985663106451,-1.1544125404707415,-0.9698243874153526,-1.1508900783086078,1,1,0,,,,1,1,0,4,5,5,5,5,4,1.699593361905573,-1.219092260766672,-1.3136217345461414,-1.5351295381223045,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.0917090020649007,-1.3559478444783728,0.0035224621621336993,-0.31603727735563236,0.10556986502370139,0.16221441013697493,0.0,0.0,1.0,1.0,5.0,4.0
1,16,1,1,1,4,4,1,3,0,,,,1,1,1,1,1,4,4,3,1,1,4,-0.6985144411167765,1.5363469945383494,1.6428195899659215,1.4126085217723727,1,3,0,,,,1,1,1,4,4,3,1,1,4,-0.7496163114597669,1.5225836898557683,1.5260100505600687,1.1844970523135,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.5305917020922146,1.4110302642431123,-0.12373847276597671,-0.3380866375422682,0.11521339558861673,0.19619099639707974,0.0,0.0,3.0,1.0,1.0,4.0
1,15,1,1,1,4,4,1,1,0,,,,1,0,1,1,0,5,3,3,1,1,5,-0.17325358185179887,-0.25749269546771125,0.5977619990134118,0.7717338717521275,1,1,0,,,,1,1,0,5,3,3,1,1,5,-0.3414146992322103,-0.04408828192848341,0.3090249998002643,-0.1753162429044022,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.370667725099276,0.029873491655792905,1.0292265672198386,-0.1312279609759188,0.5509135037383135,0.2504982391354757,0.0,0.0,1.0,1.0,1.0,5.0
0,15,1,1,1,3,2,2,2,0,,,,0,1,1,1,0,4,3,5,1,1,2,2.715681144105578,-1.1544125404707415,-1.23108878515348,-0.937265194968526,2,2,0,,,,0,1,0,4,3,5,1,1,2,2.515996586360686,-0.4357562748745463,-0.90796005095954,-0.8552228905133533,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-1.1075888401975824,-0.7329797387824799,0.21714734550221548,-0.419466615638807,0.15240544517092203,0.25875015487155695,0.0,0.0,2.0,2.0,1.0,4.0
1,15,1,1,0,3,4,1,2,0,,,,1,1,1,1,0,5,4,4,1,1,1,-0.6985144411167765,1.5363469945383494,1.9040839877040487,1.6262334051124543,1,2,0,,,,1,1,0,5,4,4,1,1,1,-0.7496163114597669,1.5225836898557683,1.5260100505600687,1.1844970523135,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.6888881291182842,1.4110302642431123,0.08988641057410485,-0.3380866375422682,0.19170768076898334,0.19619099639707974,0.0,0.0,2.0,1.0,1.0,5.0
0,15,1,1,0,3,3,1,4,0,,,,0,1,1,0,0,4,3,3,1,1,4,0.6146377070456676,-0.25749269546771125,0.07523320353715703,0.13085922173188244,1,4,0,,,,0,1,0,4,3,3,1,1,4,1.2913917496780163,-0.8274242678206093,-0.90796005095954,-0.8552228905133533,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,-0.017133423399557268,-0.8635357364311674,0.3883519171995937,-0.027798622692744024,0.21000713851414585,0.040906364381233025,0.0,0.0,4.0,1.0,1.0,4.0
0,15,1,1,1,2,2,1,4,0,,,,0,1,1,1,0,5,1,2,1,1,3,0.3520072774131787,-1.1544125404707415,-0.7085599896772251,-0.5100154282883627,1,4,0,,,,0,1,0,5,1,2,1,1,3,0.06678691299534632,-0.8274242678206093,-0.90796005095954,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.7909959861454431,-0.8635357364311674,0.6443971121823788,-0.027798622692744024,0.3300131507720993,0.040906364381233025,0.0,0.0,4.0,1.0,1.0,5.0
1,16,1,1,1,3,3,1,3,0,,,,1,1,1,1,0,5,3,3,1,1,5,-0.4358840114842877,1.5363469945383494,1.9040839877040487,1.6262334051124543,1,3,0,,,,1,1,0,5,3,3,1,1,5,0.06678691299534632,0.3475797110175795,0.7146866833868658,0.504590404704549,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.6888881291182842,0.522285599702998,0.08988641057410485,0.15701069368696946,0.19170768076898334,0.1841920797294521,0.0,0.0,3.0,1.0,1.0,5.0
1,16,1,1,1,3,3,1,3,0,,,,1,1,1,1,0,5,3,3,1,1,5,-0.4358840114842877,1.5363469945383494,1.9040839877040487,1.6262334051124543,1,2,0,,,,1,1,1,4,2,3,1,2,3,-0.7496163114597669,-0.4357562748745463,-0.09663668378633711,0.16463708090007337,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.6888881291182842,-0.12258529258693669,0.08988641057410485,0.6003933557746197,0.19170768076898334,0.3010366142823696,0.0,0.0,2.5,1.0,1.25,4.5
1,16,1,1,1,3,3,1,2,0,,,,1,1,1,1,1,4,2,3,1,2,3,-0.4358840114842877,0.3404538678676423,0.5977619990134118,0.34448410507196414,1,3,0,,,,1,1,0,5,3,3,1,1,5,0.06678691299534632,0.3475797110175795,0.7146866833868658,0.504590404704549,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.4275666573176727,0.522285599702998,0.004030237204321829,0.15701069368696946,0.1474072639125284,0.1841920797294521,0.0,0.0,2.5,1.0,1.25,4.5
1,16,1,1,1,3,3,1,2,0,,,,1,1,1,1,1,4,2,3,1,2,3,-0.4358840114842877,0.3404538678676423,0.5977619990134118,0.34448410507196414,1,2,0,,,,1,1,1,4,2,3,1,2,3,-0.7496163114597669,-0.4357562748745463,-0.09663668378633711,0.16463708090007337,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4275666573176727,-0.12258529258693669,0.004030237204321829,0.6003933557746197,0.1474072639125284,0.3010366142823696,0.0,0.0,2.0,1.0,1.5,4.0
1,15,0,1,1,4,4,4,4,0,,,,1,1,1,1,1,1,3,5,3,5,1,0.08937684778068994,-0.25749269546771125,0.5977619990134118,0.5581089884120458,4,4,0,,,,1,1,1,1,3,5,3,5,1,0.8831901374504597,-0.04408828192848341,-0.90796005095954,-0.5152695667088778,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.2994594306525821,-0.4891059665323004,0.8156016838797571,-0.4711812847803944,0.4827420050139354,0.4325297779492895,0.0,0.0,4.0,4.0,4.0,1.0
0,16,1,0,1,4,4,1,3,0,,,,1,1,1,1,1,5,4,5,1,1,4,-0.17325358185179887,0.9384004312029958,1.1202907944896665,1.198983638432291,1,3,0,,,,1,1,1,5,4,5,1,1,4,-0.3414146992322103,1.1309156969097054,1.1203483669734673,0.504590404704549,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1.0858916213749845,0.9186181561959071,0.2605832072292952,-0.6263252922051564,0.1336539535730494,0.35859747819698584,0.0,0.0,3.0,1.0,1.0,5.0
1,15,1,0,0,4,4,1,1,0,,,,1,1,1,1,0,5,5,3,1,1,4,0.08937684778068994,2.134293557873703,2.1653483854421762,1.839858288452536,1,1,0,,,,1,1,0,5,5,3,1,1,4,0.06678691299534632,0.3475797110175795,0.7146866833868658,0.504590404704549,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2.0465000772561384,0.522285599702998,-0.2944352694211667,0.15701069368696946,0.1796294024896574,0.1841920797294521,0.0,0.0,1.0,1.0,1.0,5.0
0,16,0,1,1,3,3,1,3,1,,,,1,1,1,1,0,4,1,2,1,1,2,-0.6985144411167765,-1.1544125404707415,-0.18603119420097036,-0.08276566160819926,1,3,0,,,,1,1,0,4,1,2,1,1,2,0.06678691299534632,-0.4357562748745463,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.47440313209330376,-0.48444140298545424,1.0716468788625422,-0.07951329183433148,0.5911645618326524,0.0426584607954249,0.0,0.0,3.0,1.0,1.0,4.0
0,16,1,1,1,2,2,1,2,1,,,,1,1,1,1,0,3,1,2,1,1,5,0.08937684778068994,-0.25749269546771125,0.5977619990134118,0.5581089884120458,1,2,1,,,,1,1,0,3,1,2,1,1,5,1.699593361905573,-1.610760253712735,-0.90796005095954,-0.8552228905133533,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.2994594306525821,-1.1246477317285428,0.8156016838797571,0.7555373631993817,0.4827420050139354,0.4218107870187242,0.0,0.0,2.0,1.0,1.0,3.0
1,15,1,0,1,4,2,1,1,0,,,,0,1,1,1,0,3,5,2,1,1,3,0.6146377070456676,2.134293557873703,2.1653483854421762,1.839858288452536,1,1,0,,,,0,1,0,3,5,2,1,1,3,1.2913917496780163,2.3059196757478944,1.93167173414667,1.8644036999224511,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2.0465000772561384,2.033998369939005,-0.2944352694211667,-0.4415159758254432,0.1796294024896574,0.23788052573026283,0.0,0.0,1.0,1.0,1.0,3.0
1,15,0,1,1,2,1,1,2,0,,,,1,1,1,1,1,5,4,2,1,1,5,0.3520072774131787,-0.556465977135388,-0.4472955919390978,-0.29639054494828093,1,2,0,,,,1,1,1,5,4,2,1,1,5,0.06678691299534632,-0.8274242678206093,-1.3136217345461414,-0.8552228905133533,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.4333840380075889,-0.9987562976267013,0.2600754321871071,-0.027798622692744024,0.13059462510539854,0.27303548007677647,0.0,0.0,2.0,1.0,1.0,5.0
1,16,1,1,1,4,4,1,2,0,,,,1,1,1,1,0,5,4,4,1,2,5,-0.4358840114842877,1.2373737128706725,1.1202907944896665,1.198983638432291,1,2,0,,,,1,1,0,5,4,4,1,2,5,0.47498852522290297,1.5225836898557683,0.7146866833868658,0.504590404704549,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1.1855493819308769,0.9139535926490611,-0.038390074438381605,-1.0179932851512192,0.059686362596179994,0.53745516836144,0.0,0.0,2.0,1.0,1.5,5.0
1,16,1,1,1,4,4,1,2,0,,,,1,1,1,1,0,5,4,4,1,2,5,-0.4358840114842877,1.2373737128706725,1.1202907944896665,1.198983638432291,1,1,0,,,,0,0,1,3,3,2,2,1,5,2.515996586360686,-1.219092260766672,-1.3136217345461414,-1.5351295381223045,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1.1855493819308769,-1.3559478444783728,-0.038390074438381605,-0.31603727735563236,0.059686362596179994,0.16221441013697493,0.0,0.0,1.5,1.0,1.5,4.0
1,16,1,1,1,4,4,1,1,0,,,,0,1,0,1,1,3,3,2,2,1,5,-0.6985144411167765,-1.1544125404707415,-1.23108878515348,-2.219014495009016,1,2,0,,,,1,1,0,5,4,4,1,2,5,0.47498852522290297,1.5225836898557683,0.7146866833868658,0.504590404704549,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,-1.5348386068777458,0.9139535926490611,-1.0646019545382746,-1.0179932851512192,0.5937527229830791,0.53745516836144,0.0,0.0,1.5,1.0,1.5,4.0
1,16,1,1,1,4,4,1,1,0,,,,0,1,0,1,1,3,3,2,2,1,5,-0.6985144411167765,-1.1544125404707415,-1.23108878515348,-2.219014495009016,1,1,0,,,,0,0,1,3,3,2,2,1,5,2.515996586360686,-1.219092260766672,-1.3136217345461414,-1.5351295381223045,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1.5348386068777458,-1.3559478444783728,-1.0646019545382746,-0.31603727735563236,0.5937527229830791,0.16221441013697493,0.0,0.0,1.0,1.0,1.5,3.0
1,15,1,1,1,4,4,2,2,0,,,,1,1,1,0,0,4,4,3,1,1,2,-0.4358840114842877,0.04148058619996553,0.5977619990134118,0.7717338717521275,2,2,0,,,,1,1,0,4,4,3,1,1,2,0.06678691299534632,1.5225836898557683,1.1203483669734673,1.1844970523135,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.47032548565516824,1.2758097030475786,0.730253285552162,-0.3380866375422682,0.38144136373446863,0.21610602463055045,0.0,0.0,2.0,2.0,1.0,4.0
1,16,1,1,1,3,3,2,1,0,,,,1,1,1,1,0,5,4,2,1,1,5,-0.6985144411167765,0.6394271495353191,0.8590263967515392,0.5581089884120458,2,1,0,,,,1,1,0,5,4,2,1,1,5,0.47498852522290297,0.7392477039636425,0.7146866833868658,0.8445437285090245,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.6855208448996347,0.7661593719531776,-0.08131816112327328,0.105296024545382,0.15566403960033,0.0689847189415802,0.0,0.0,1.0,2.0,1.0,5.0
1,17,0,1,1,1,3,3,2,1,,,,1,1,1,1,0,5,2,4,1,4,5,1.9277898552081116,-0.556465977135388,-0.9698243874153526,-0.5100154282883627,3,2,1,,,,1,1,0,5,2,4,1,4,5,2.1077949741331294,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.6787685976130344,-0.3538854053367666,0.046450548847025375,-0.4711812847803944,0.2531294490080834,0.26837055773144797,0.0,0.0,2.0,3.0,2.5,5.0
1,15,1,1,1,3,4,1,1,0,,,,0,1,1,1,0,3,4,3,1,2,4,0.08937684778068994,0.9384004312029958,0.5977619990134118,0.5581089884120458,1,1,0,,,,0,1,0,3,4,3,1,2,4,-0.3414146992322103,0.7392477039636425,0.3090249998002643,0.504590404704549,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.6980904728761511,0.517621036156152,-0.38029144279094995,-0.2346572992590935,0.20905680416031755,0.21540715357534676,0.0,0.0,1.0,1.0,1.5,3.0
0,15,1,1,1,1,2,1,2,0,,,,0,0,1,1,0,3,2,3,1,2,1,-0.4358840114842877,1.5363469945383494,1.1202907944896665,0.9853587550922093,1,2,0,,,,0,1,0,3,2,3,1,2,1,-0.7496163114597669,0.7392477039636425,0.7146866833868658,0.504590404704549,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1.2139988480400752,0.6528415973516858,-0.5509882394461402,-0.2346572992590935,0.28719838000438647,0.12897528067004568,0.0,0.0,2.0,1.0,1.5,3.0
1,15,1,1,1,2,2,1,4,0,,,,1,1,1,1,0,5,5,4,1,2,5,0.08937684778068994,1.5363469945383494,0.8590263967515392,0.9853587550922093,1,4,0,,,,1,1,0,5,5,4,1,2,5,0.47498852522290297,0.7392477039636425,0.3090249998002643,0.16463708090007337,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.1269107154606994,0.40430326155466006,-0.5509882394461402,-0.5746106230635691,0.36016456816251713,0.298919391151829,0.0,0.0,4.0,1.0,1.5,5.0
0,16,1,0,1,2,4,2,2,0,,,,1,1,1,1,1,4,2,2,1,2,5,-0.4358840114842877,0.6394271495353191,0.5977619990134118,0.5581089884120458,2,2,0,,,,1,1,1,4,2,2,1,2,5,-0.3414146992322103,0.7392477039636425,-0.09663668378633711,0.16463708090007337,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.598432712320259,0.26908270035912624,-0.08131816112327328,-0.5746106230635691,0.04066322938937148,0.4276182210677867,0.0,0.0,2.0,2.0,1.5,4.0
1,16,1,1,1,4,4,1,1,0,,,,1,1,1,1,0,3,4,4,1,4,5,1.6651594255756228,0.9384004312029958,0.07523320353715703,0.5581089884120458,1,1,0,,,,1,1,0,3,4,4,1,4,5,0.06678691299534632,-0.04408828192848341,0.3090249998002643,0.16463708090007337,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5239142077173996,0.14319126625728476,-0.38029144279094995,0.20872536282855678,0.432598402677528,0.1775308132623211,0.0,0.0,1.0,1.0,2.5,3.0
0,16,1,1,1,2,2,1,2,0,,,,0,1,1,1,1,5,4,4,1,1,5,-0.6985144411167765,-0.8554392588030648,-0.9698243874153526,-0.5100154282883627,1,2,0,,,,0,1,1,5,4,4,1,1,5,-0.7496163114597669,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.7784263581689267,-0.3538854053367666,0.34542383051470216,-0.4711812847803944,0.23938318627552813,0.26837055773144797,0.0,0.0,2.0,1.0,1.0,5.0
1,15,1,1,1,3,4,1,1,0,,,,0,1,1,1,0,5,5,5,3,2,5,-0.6985144411167765,0.6394271495353191,0.5977619990134118,0.34448410507196414,1,1,0,,,,0,1,0,5,5,5,3,2,5,-0.3414146992322103,-1.219092260766672,-1.3136217345461414,-1.1951762143178288,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.527224417873565,-1.2426300698768808,-0.29494304446335495,0.023916046448843264,0.1596230329060424,0.06263271236997778,0.0,0.0,1.0,1.0,2.5,5.0
0,15,1,0,0,3,4,1,2,0,,,,1,1,1,1,1,5,3,2,1,1,1,-0.6985144411167765,-1.1544125404707415,-0.18603119420097036,0.13085922173188244,1,2,0,,,,1,1,1,5,3,2,1,1,1,-0.7496163114597669,-0.8274242678206093,-0.5022983673729385,-0.5152695667088778,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.40319483764660985,-0.6149974006341419,1.285271762202624,0.3121547011117315,0.6695901072333716,0.18408135003320125,0.0,0.0,2.0,1.0,1.0,5.0
0,19,1,1,1,0,1,1,2,3,,,,0,0,0,0,0,3,4,2,1,1,5,-0.4358840114842877,-1.1544125404707415,-0.7085599896772251,-0.29639054494828093,1,2,2,,,,0,0,0,3,4,2,1,1,5,-0.7496163114597669,-1.219092260766672,-0.90796005095954,-0.5152695667088778,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.7197876916987491,-0.8807739594783633,0.8580219955224606,0.7038226940577943,0.4291211742265807,0.352698042020664,0.0,0.0,2.0,1.0,1.0,3.0
1,16,0,1,1,4,4,1,1,0,,,,1,1,1,1,0,3,5,5,2,5,4,0.3520072774131787,2.134293557873703,1.9040839877040487,1.6262334051124543,1,1,0,,,,1,1,0,3,5,5,2,5,4,0.8831901374504597,0.7392477039636425,0.7146866833868658,0.8445437285090245,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1.8882036502300685,0.7661593719531776,-0.5080601527612485,0.105296024545382,0.25440208046449114,0.0689847189415802,0.0,0.0,1.0,1.0,3.5,3.0
0,15,0,1,1,3,4,2,3,2,,,,0,1,1,1,1,4,2,2,2,2,5,-0.6985144411167765,0.3404538678676423,-2.798675171582244,-2.219014495009016,2,3,0,,,,0,1,1,4,2,2,2,2,5,-0.7496163114597669,-0.8274242678206093,-0.5022983673729385,-0.1753162429044022,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-1.5590785995745395,-0.50167962603265,-2.5594683628766584,0.6521080249162071,1.6703799930379826,0.32605445276926337,0.0,0.0,3.0,2.0,2.0,4.0
0,15,1,1,1,1,1,3,1,0,,,,1,0,1,1,1,4,3,3,1,2,4,-0.6985144411167765,-0.8554392588030648,-2.798675171582244,-2.219014495009016,3,1,0,,,,1,1,1,4,3,3,1,2,4,0.47498852522290297,-0.4357562748745463,-0.09663668378633711,0.16463708090007337,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1.9577096417981084,-0.12258529258693669,-1.3635752362059512,0.6003933557746197,0.9976229863592574,0.3010366142823696,0.0,0.0,1.0,3.0,1.5,4.0
0,17,1,0,1,2,2,1,1,0,,,,0,1,1,1,1,3,4,4,1,3,5,0.8772681366781564,-0.25749269546771125,0.5977619990134118,0.34448410507196414,1,1,0,,,,0,1,1,3,4,4,1,3,5,-0.3414146992322103,0.3475797110175795,-0.09663668378633711,-0.1753162429044022,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.22825113620588822,0.025208928108946732,0.6019768005396754,-0.5228959539219817,0.4393150639308495,0.28193937204760333,0.0,0.0,1.0,1.0,2.0,3.0
0,16,1,1,0,3,4,1,1,0,,,,0,1,1,1,0,3,2,1,1,4,5,1.402528995943134,0.3404538678676423,0.07523320353715703,0.13085922173188244,1,1,0,,,,0,1,0,3,2,1,1,4,5,1.699593361905573,1.1309156969097054,0.3090249998002643,0.504590404704549,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.18218209771222726,0.6481770338048395,-0.20959464613575987,-0.6263252922051564,0.13986074644497784,0.4293470851665923,0.0,0.0,1.0,1.0,2.5,3.0
1,15,0,1,1,3,4,4,2,0,,,,0,1,1,0,1,5,3,3,1,1,5,-0.6985144411167765,-0.556465977135388,-2.798675171582244,-2.219014495009016,4,2,0,,,,0,1,1,5,3,3,1,1,5,-0.3414146992322103,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1.858051881242216,-0.3538854053367666,-1.6625485178736281,-0.4711812847803944,1.1638711373337363,0.26837055773144797,0.0,0.0,2.0,4.0,1.0,5.0
0,15,1,1,1,4,4,1,3,0,,,,1,1,1,1,1,4,3,3,1,1,5,-0.6985144411167765,0.04148058619996553,-2.798675171582244,-2.219014495009016,1,3,0,,,,1,1,1,4,3,3,1,1,5,0.06678691299534632,0.3475797110175795,0.7146866833868658,0.8445437285090245,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.6587363601304315,0.6356033743044899,-2.2604950812089815,0.496964017491445,1.5006848014933476,0.25774781473733827,0.0,0.0,3.0,1.0,1.0,4.0
1,17,0,1,1,3,4,3,2,0,,,,0,1,1,0,0,5,4,5,2,4,5,-0.6985144411167765,-0.25749269546771125,-2.798675171582244,-2.219014495009016,3,2,0,,,,0,1,0,5,4,5,2,4,5,-0.3414146992322103,-0.8274242678206093,-1.3136217345461414,-0.8552228905133533,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1.758394120686324,-0.9987562976267013,-1.9615217995413048,-0.027798622692744024,1.331739629641913,0.27303548007677647,0.0,0.0,2.0,3.0,3.0,5.0
0,16,1,1,0,3,3,2,1,2,,,,1,0,1,1,1,4,3,2,1,1,5,-0.6985144411167765,-2.051332385473772,-2.798675171582244,-2.219014495009016,2,1,0,,,,1,1,1,4,3,2,1,1,5,0.06678691299534632,-1.219092260766672,-1.3136217345461414,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-2.3563406840216774,-1.129312295275389,-0.1676821095352441,0.3638693702533188,0.3921404998577032,0.2420283179823408,0.0,0.0,1.0,2.0,1.0,4.0
1,16,1,0,1,1,1,1,2,1,,,,0,1,1,0,1,4,4,4,1,3,5,-0.6985144411167765,0.9384004312029958,0.33649760127528444,0.34448410507196414,1,2,2,,,,0,1,1,4,4,4,1,3,5,-0.7496163114597669,-0.8274242678206093,-0.90796005095954,-0.8552228905133533,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5397940458500815,-0.8635357364311674,-0.5939163261310316,-0.027798622692744024,0.34522635167931576,0.040906364381233025,0.0,0.0,2.0,1.0,2.0,4.0
